,Nombres,Descripcion,Pagina
279,Dreamsands,"Dreamsands es un mercado creativo donde puede licenciar, recopilar y compartir imágenes de arte generado por IA que encuentre interesante.",https://dreamsands.ai/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
280,Lobe,"El lóbulo lo ayuda a entrenar modelos de aprendizaje automático con una herramienta gratuita y fácil de usar. Solo muestra ejemplos de lo que desea que aprenda, y automáticamente entrena un modelo de aprendizaje automático personalizado que se puede enviar en su aplicación.",https://www.lobe.ai/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
281,Dost,"Cree mensajes seguros, sin sesgo, sin microagresiones e inclusivos con la aplicación Slack y Msteams de AI de DOST.",https://getdost.com/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
282,Clippy AI,"Clippy AI (VS Code Extension) es un envoltorio simple alrededor de OpenAI Codex. Le permite enviar a Codex su archivo actual, así como algunas instrucciones en inglés de texto sencillo. Luego abre una vista diferente en su editor para que pueda ver fácilmente los cambios sugeridos y aceptarlos o rechazarlos.",https://marketplace.visualstudio.com/items?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
283,Elicit,"Elicit utiliza modelos de idiomas para ayudarlo a automatizar los flujos de trabajo de investigación, como partes de la revisión de la literatura.

Elicit puede encontrar documentos relevantes sin una coincidencia de palabras clave perfecta, resumir las conclusiones del documento específico de su pregunta y extraer información clave de los documentos.

Elicit también puede ayudar con otras tareas de investigación como lluvia de ideas, resumen y clasificación de texto.",https://elicit.org/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
284,TweetEmote,AI Powered Tweet Assistant que ayuda a los usuarios a escribir tweets expresivos y atractivos. También cree respuestas inteligentes a cualquier tweet que desee escribiendo un aviso y eligiendo una emoción.,https://tweetemote.com/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
285,Krea,Explore millones de imágenes generadas por IA y cree colecciones de indicaciones. Con generaciones de difusión estables.,https://www.krea.ai/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
286,SuperReply,Superreply maneja todo el trabajo duro para escribir respuestas por correo electrónico con su herramienta de respuesta por correo electrónico con AI. Haga coincidir fácilmente el tono de voz y elija entre los mejores correos electrónicos coincidentes.,https://superreply.co/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
287,Dallelist,"Dallelist le permite generar indicaciones fácilmente utilizando imágenes y estilos como referencias. (Palabras clave)
Ofrecen una extensión de Chrome que también se integra con el sitio web de Dalle.",https://www.dallelist.com/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
288,Enterpix,Motor de búsqueda de imágenes generado por AI.,https://enterpix.app/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
289,ArtroomAI,Descargue la GUI local para la difusión estable. Haga un hermoso arte generado por IA sin tocar una sola línea de código.,https://artroom.ai/download-app?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
290,Galactica,Galactica es una IA entrenada en el conocimiento científico de la humanidad. Puede usarlo como una nueva interfaz para acceder y manipular lo que sabemos sobre el universo.,https://galactica.org/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
291,Scispace,"Su copiloto de IA para decodificar cualquier trabajo de investigación.
La forma más rápida de leer y comprender la literatura científica. Destaca el texto confuso, las matemáticas y las tablas para obtener una explicación simple.
Haga preguntas de seguimiento y obtenga respuestas instantáneas.
Una nueva forma de buscar y encontrar artículos relevantes sin especificar palabras clave.",https://typeset.io/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
292,PICLY : AI generated spot the difference,"Fácil y simple.
Punto generado por IA la diferencia
Toque el área que desee, AI lo hace para usted.",https://www.picly.ai/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
293,texti,¡Ai que vive en tu navegador! ¡Cooperará con usted para aumentar la calidad de su contenido!,https://texti.app/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
294,Mage,"Difusión estable gratuita, rápida y sin filtro, la ai🔥 de texto a imagen",https://www.mage.space/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
295,Whisper,"Whisper es un modelo de reconocimiento de voz de uso general. Está capacitado en un gran conjunto de datos de audio diverso y también es un modelo de varias tareas que puede realizar un reconocimiento de voz multilingüe, así como la traducción del habla y la identificación del lenguaje.",https://github.com/openai/whisper?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
296,FashionAdvisorAI,Haga preguntas y obtenga respuestas de FashionAdvisorai. Utiliza inteligencia artificial para ayudarlo a encontrar respuestas a sus consultas de moda. Úselo para vestirse siempre lo mejor.,https://www.fashionadvisorai.com/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
297,Neural.love Art Generator,Generador de arte de IA gratuito que se genera más de 5 millones de imágenes. Imagina: creas una impresionante obra maestra arrojando 2-3 palabras a AI. Ya no es SciFi.,https://neural.love/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
298,GPT-Prompter,Extensión de Chrome para obtener una explicación rápida del texto seleccionado.,https://gptprompter.com/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
299,BlogNLP,BlognLP es una herramienta gratuita de escritura de blogs de IA que lo ayuda a romper el bloque de su escritor para crear contenido original en una fracción de tiempo.,https://www.blognlp.com/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
300,Usetwain,Habilidades de venta de clase mundial a tu alcance. Use Twain gratis para ver qué falta su argumento de venta.,https://www.usetwain.com/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
301,Looria,"Looria encuentra los mejores productos que se ajustan a sus necesidades y presupuesto.
Recopilan reseñas de las fuentes más confiables, filtran las falsas y resumen los hallazgos para que pueda tomar decisiones de compra más informadas.",https://looria.com/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
302,The AI Times,Quédate con los tiempos de AI. Suscríbase para que los problemas de AI Times se envíen directamente a su bandeja de entrada directamente de la prensa digital.,https://www.aitimespage.com/ai?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
303,Botowski,Botowski es su nuevo redactor personal de IA.,https://www.botowski.com/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
304,Shumai (Meta),"Shumai es una biblioteca de tensor diferenciable de código abierto, rápida, conectada a la red y diferenciable para TypeScript (y JavaScript). Construido con BUN + Linterna para ingenieros de software e investigadores por igual.",https://github.com/facebookresearch/shumai?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
305,Explore AI,"Motor de búsqueda semántico alimentado por AI. Busque respuestas directamente dentro de miles de videos de YouTube, gratuito de costo, fácil de navegar y rápido.",https://exploreai.vercel.app/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
306,Artflow ai,"Sin esfuerzo, convierta las ideas en historias animadas y deje que fluya la creatividad.
Artflow.ai le permite crear sus propias historias animadas únicas con personajes originales que usan activos generados con AI.",https://artflow.ai/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
307,WebCopilot,Escribe tus páginas de noción con AI. Solo comienza y deja que la IA te escriba. Acelere su proceso de escritura y concéntrese en lo que importa.,https://www.webcopilot.co/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
308,Text Generator Plugin,"Text Generator es una herramienta de asistente de IA de código abierto que aporta el poder de la inteligencia artificial generativa al poder de la creación y organización de conocimiento en obsidiana.

Por ejemplo, use el generador de texto para generar ideas, títulos atractivos, resúmenes, esquemas y párrafos completos basados ​​en su base de datos de conocimiento.

¡Las posibilidades son infinitas!",https://text-gen.com/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
309,Compose,Compose es una extensión de Chrome gratuita que le permite automatizar su escritura usando AI. No deberíamos pasar el 40% de nuestro tiempo escribiendo todos los días: es hora de cambiar el juego.,https://www.compose.ai/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
310,Free Subtitles AI,¡Use esta aplicación de código abierto gratuita para generar subtítulos para películas!,https://freesubtitles.ai/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
311,FILM,"Película - Interpolación de marco para un movimiento de gran escena.
Los marcos se generan entre dos imágenes existentes (interpolación) en un intento de crear una animación.",https://replicate.com/google-research/frame-interpolation?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
312,Neon AI,"Cree aplicaciones de voz de última generación con las tecnologías habilitadoras de Neon AI. El neón AI SDK integra la IA avanzada y la comprensión del lenguaje natural en una plataforma de ingeniería de software cohesiva. Piense en Amazon Alexa, Google Home, Apple Siri y Microsoft Cortana, con software gratuito de código abierto.
También tienen un sistema operativo AI para Mycroft Mark II que figura en su sitio web.",https://neon.ai/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
313,Giftastic.ai,Giftastic.AI es un motor de recomendación de regalos personalizado que utiliza las características personales de las personas que está comprando y recomienda regalos únicos y reflexivos que amarán y apreciarán.,https://giftastic.ai/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
314,Namewizard.ai,"NameWizard le permite crear un nombre generado por IA para su idea/proyecto/inicio.
También puede explorar los dominios disponibles en función de los nombres generados.",https://namewizard.ai/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
315,Dust,"Diseñar e implementar aplicaciones de modelos de idiomas grandes.
Ingeniería rápida, reimaginada🔥
Construido sobre años de experiencia trabajando con grandes modelos de idiomas.
Con un objetivo, ayude a acelerar su despliegue.",https://dust.tt/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
316,ML news,Sitio web que agrega noticias relacionadas con IA y ML en japonés.,https://www.machine-learning.news/list/general?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
317,Vana Portrait,"Eres una obra de arte.
""Retrato"" de Vana es un estudio de arte generativo que puede crear autorretratos tuyos en estilos infinitos.",https://portrait.vana.com/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
